計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/10/01,01,256,,,178,31,,
2013/10/01,02,231,,,172,20,,
2013/10/01,03,167,,,130,6,,
2013/10/01,04,137,,,118,5,,
2013/10/01,05,129,,,111,4,,
2013/10/01,06,149,,,122,8,,
2013/10/01,07,180,,,135,14,,
2013/10/01,08,175,,,131,13,,
2013/10/01,09,208,,,163,13,,
2013/10/01,10,231,,,174,19,,
2013/10/01,11,268,,,192,31,,
2013/10/01,12,284,,,195,38,,
2013/10/01,13,291,,,197,40,,
2013/10/01,14,296,,,199,42,,
2013/10/01,15,299,,,203,42,,
2013/10/01,16,277,,,183,40,,
2013/10/01,17,287,,,193,40,,
2013/10/01,18,286,,,194,39,,
2013/10/01,19,269,,,170,45,,
2013/10/01,20,268,,,167,46,,
2013/10/01,21,296,,,193,46,,
2013/10/01,22,290,,,189,46,,
2013/10/01,23,276,,,188,39,,
2013/10/01,24,265,,,180,37,,
2013/10/02,01,256,,,179,30,,
2013/10/02,02,233,,,172,22,,
2013/10/02,03,165,,,130,6,,
2013/10/02,04,142,,,119,6,,
2013/10/02,05,123,,,106,4,,
2013/10/02,06,109,,,84,8,,
2013/10/02,07,189,,,141,15,,
2013/10/02,08,180,,,128,19,,
2013/10/02,09,206,,,154,19,,
2013/10/02,10,190,,,127,25,,
2013/10/02,11,215,,,138,33,,
2013/10/02,12,240,,,151,38,,
2013/10/02,13,282,,,192,39,,
2013/10/02,14,290,,,194,42,,
2013/10/02,15,284,,,193,40,,
2013/10/02,16,282,,,191,39,,
2013/10/02,17,282,,,191,38,,
2013/10/02,18,280,,,190,38,,
2013/10/02,19,280,,,182,43,,
2013/10/02,20,293,,,190,46,,
2013/10/02,21,293,,,190,47,,
2013/10/02,22,286,,,186,46,,
2013/10/02,23,274,,,185,40,,
2013/10/02,24,263,,,178,37,,
2013/10/03,01,255,,,177,31,,
2013/10/03,02,235,,,172,22,,
2013/10/03,03,165,,,130,7,,
2013/10/03,04,140,,,119,5,,
2013/10/03,05,127,,,109,5,,
2013/10/03,06,142,,,118,7,,
2013/10/03,07,183,,,138,13,,
2013/10/03,08,179,,,135,14,,
2013/10/03,09,189,,,144,14,,
2013/10/03,10,166,,,117,16,,
2013/10/03,11,200,,,131,29,,
2013/10/03,12,258,,,172,38,,
2013/10/03,13,267,,,179,38,,
2013/10/03,14,283,,,194,39,,
2013/10/03,15,288,,,198,39,,
2013/10/03,16,276,,,190,37,,
2013/10/03,17,270,,,188,34,,
2013/10/03,18,273,,,188,34,,
2013/10/03,19,281,,,187,41,,
2013/10/03,20,272,,,179,41,,
2013/10/03,21,278,,,184,41,,
2013/10/03,22,275,,,183,41,,
2013/10/03,23,258,,,176,37,,
2013/10/03,24,259,,,180,35,,
2013/10/04,01,245,,,172,29,,
2013/10/04,02,216,,,161,19,,
2013/10/04,03,148,,,118,6,,
2013/10/04,04,136,,,116,6,,
2013/10/04,05,114,,,96,6,,
2013/10/04,06,137,,,112,7,,
2013/10/04,07,183,,,136,15,,
2013/10/04,08,178,,,129,18,,
2013/10/04,09,212,,,164,17,,
2013/10/04,10,228,,,174,19,,
2013/10/04,11,258,,,189,28,,
2013/10/04,12,273,,,196,31,,
2013/10/04,13,282,,,197,36,,
2013/10/04,14,280,,,195,37,,
2013/10/04,15,283,,,198,36,,
2013/10/04,16,275,,,194,34,,
2013/10/04,17,270,,,189,33,,
2013/10/04,18,272,,,190,32,,
2013/10/04,19,284,,,189,41,,
2013/10/04,20,283,,,187,43,,
2013/10/04,21,277,,,180,43,,
2013/10/04,22,258,,,163,43,,
2013/10/04,23,254,,,161,42,,
2013/10/04,24,256,,,170,38,,
2013/10/05,01,251,,,173,32,,
2013/10/05,02,231,,,169,22,,
2013/10/05,03,147,,,120,6,,
2013/10/05,04,135,,,116,5,,
2013/10/05,05,111,,,94,5,,
2013/10/05,06,135,,,107,8,,
2013/10/05,07,171,,,123,15,,
2013/10/05,08,177,,,126,17,,
2013/10/05,09,210,,,160,17,,
2013/10/05,10,215,,,157,21,,
2013/10/05,11,261,,,190,29,,
2013/10/05,12,285,,,197,37,,
2013/10/05,13,284,,,193,39,,
2013/10/05,14,288,,,193,41,,
2013/10/05,15,294,,,197,41,,
2013/10/05,16,294,,,195,42,,
2013/10/05,17,285,,,189,40,,
2013/10/05,18,276,,,176,42,,
2013/10/05,19,290,,,184,48,,
2013/10/05,20,292,,,181,51,,
2013/10/05,21,293,,,179,51,,
2013/10/05,22,298,,,186,50,,
2013/10/05,23,301,,,196,46,,
2013/10/05,24,280,,,188,40,,
2013/10/06,01,266,,,184,32,,
2013/10/06,02,241,,,177,23,,
2013/10/06,03,156,,,128,5,,
2013/10/06,04,137,,,117,6,,
2013/10/06,05,127,,,110,4,,
2013/10/06,06,144,,,115,8,,
2013/10/06,07,178,,,133,13,,
2013/10/06,08,178,,,130,17,,
2013/10/06,09,220,,,168,18,,
2013/10/06,10,244,,,179,23,,
2013/10/06,11,298,,,202,42,,
2013/10/06,12,311,,,207,46,,
2013/10/06,13,328,,,218,49,,
2013/10/06,14,325,,,211,52,,
2013/10/06,15,312,,,201,49,,
2013/10/06,16,303,,,192,49,,
2013/10/06,17,307,,,194,50,,
2013/10/06,18,297,,,186,48,,
2013/10/06,19,312,,,191,56,,
2013/10/06,20,324,,,199,57,,
2013/10/06,21,306,,,182,56,,
2013/10/06,22,289,,,169,56,,
2013/10/06,23,255,,,158,43,,
2013/10/06,24,243,,,153,39,,
2013/10/07,01,231,,,152,32,,
2013/10/07,02,214,,,150,24,,
2013/10/07,03,168,,,132,8,,
2013/10/07,04,149,,,123,5,,
2013/10/07,05,125,,,101,5,,
2013/10/07,06,158,,,120,10,,
2013/10/07,07,182,,,135,14,,
2013/10/07,08,179,,,130,17,,
2013/10/07,09,228,,,177,17,,
2013/10/07,10,245,,,181,24,,
2013/10/07,11,292,,,203,38,,
2013/10/07,12,318,,,209,49,,
2013/10/07,13,328,,,215,52,,
2013/10/07,14,328,,,214,53,,
2013/10/07,15,322,,,210,52,,
2013/10/07,16,319,,,209,50,,
2013/10/07,17,306,,,200,47,,
2013/10/07,18,292,,,188,45,,
2013/10/07,19,293,,,190,46,,
2013/10/07,20,295,,,183,51,,
2013/10/07,21,307,,,194,52,,
2013/10/07,22,295,,,182,52,,
2013/10/07,23,277,,,184,41,,
2013/10/07,24,263,,,175,39,,
2013/10/08,01,258,,,179,32,,
