計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2014/02/01,01,93,,,50,39,,
2014/02/01,02,88,,,45,39,,
2014/02/01,03,89,,,46,39,,
2014/02/01,04,89,,,47,38,,
2014/02/01,05,91,,,51,38,,
2014/02/01,06,91,,,49,38,,
2014/02/01,07,102,,,62,36,,
2014/02/01,08,114,,,71,38,,
2014/02/01,09,128,,,82,41,,
2014/02/01,10,144,,,84,55,,
2014/02/01,11,149,,,88,56,,
2014/02/01,12,149,,,88,55,,
2014/02/01,13,149,,,88,55,,
2014/02/01,14,149,,,89,55,,
2014/02/01,15,153,,,93,55,,
2014/02/01,16,146,,,86,55,,
2014/02/01,17,147,,,88,54,,
2014/02/01,18,141,,,82,55,,
2014/02/01,19,136,,,76,55,,
2014/02/01,20,127,,,63,59,,
2014/02/01,21,123,,,60,58,,
2014/02/01,22,112,,,52,56,,
2014/02/01,23,109,,,51,54,,
2014/02/01,24,97,,,48,46,,
2014/02/02,01,93,,,50,40,,
2014/02/02,02,88,,,45,39,,
2014/02/02,03,88,,,45,39,,
2014/02/02,04,89,,,46,39,,
2014/02/02,05,91,,,49,38,,
2014/02/02,06,91,,,49,39,,
2014/02/02,07,109,,,67,36,,
2014/02/02,08,120,,,77,39,,
2014/02/02,09,143,,,95,43,,
2014/02/02,10,156,,,96,54,,
2014/02/02,11,168,,,106,57,,
2014/02/02,12,171,,,109,55,,
2014/02/02,13,174,,,111,57,,
2014/02/02,14,180,,,117,57,,
2014/02/02,15,193,,,128,57,,
2014/02/02,16,187,,,124,57,,
2014/02/02,17,183,,,120,56,,
2014/02/02,18,169,,,107,57,,
2014/02/02,19,166,,,105,55,,
2014/02/02,20,156,,,91,59,,
2014/02/02,21,149,,,86,59,,
2014/02/02,22,130,,,69,57,,
2014/02/02,23,122,,,64,54,,
2014/02/02,24,107,,,57,46,,
2014/02/03,01,104,,,60,40,,
2014/02/03,02,99,,,56,38,,
2014/02/03,03,98,,,55,39,,
2014/02/03,04,96,,,54,38,,
2014/02/03,05,99,,,57,38,,
2014/02/03,06,99,,,57,39,,
2014/02/03,07,120,,,78,37,,
2014/02/03,08,130,,,85,41,,
2014/02/03,09,149,,,101,43,,
2014/02/03,10,159,,,99,54,,
2014/02/03,11,173,,,112,55,,
2014/02/03,12,175,,,113,55,,
2014/02/03,13,175,,,112,57,,
2014/02/03,14,173,,,111,57,,
2014/02/03,15,180,,,118,56,,
2014/02/03,16,172,,,110,57,,
2014/02/03,17,154,,,94,54,,
2014/02/03,18,146,,,85,56,,
2014/02/03,19,149,,,87,57,,
2014/02/03,20,146,,,81,61,,
2014/02/03,21,139,,,75,59,,
2014/02/03,22,125,,,65,57,,
2014/02/03,23,120,,,60,55,,
2014/02/03,24,106,,,56,46,,
2014/02/04,01,101,,,57,40,,
2014/02/04,02,93,,,50,40,,
2014/02/04,03,93,,,49,40,,
2014/02/04,04,91,,,49,39,,
2014/02/04,05,93,,,51,38,,
2014/02/04,06,93,,,50,39,,
2014/02/04,07,108,,,67,37,,
2014/02/04,08,114,,,71,38,,
2014/02/04,09,138,,,90,42,,
2014/02/04,10,157,,,97,54,,
2014/02/04,11,169,,,107,56,,
2014/02/04,12,171,,,109,55,,
2014/02/04,13,178,,,116,56,,
