計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/12/01,01,31,,9,11,,,
2013/12/01,02,29,,7,12,,,
2013/12/01,03,27,,5,12,,,
2013/12/01,04,24,,5,10,,,
2013/12/01,05,24,,5,10,,,
2013/12/01,06,25,,6,10,,,
2013/12/01,07,67,,25,26,,,
2013/12/01,08,129,,29,78,,,
2013/12/01,09,163,,38,92,,,
2013/12/01,10,258,,57,151,,,
2013/12/01,11,252,,58,142,,,
2013/12/01,12,254,,57,145,,,
2013/12/01,13,250,,57,136,,,
2013/12/01,14,245,,58,134,,,
2013/12/01,15,240,,58,130,,,
2013/12/01,16,229,,57,123,,,
2013/12/01,17,215,,51,113,,,
2013/12/01,18,233,,49,132,,,
2013/12/01,19,258,,58,153,,,
2013/12/01,20,195,,49,103,,,
2013/12/01,21,158,,27,88,,,
2013/12/01,22,106,,20,46,,,
2013/12/01,23,66,,11,24,,,
2013/12/01,24,45,,9,13,,,
2013/12/02,01,31,,8,8,,,
2013/12/02,02,32,,8,11,,,
2013/12/02,03,35,,9,12,,,
2013/12/02,04,31,,8,9,,,
2013/12/02,05,24,,5,8,,,
2013/12/02,06,24,,5,8,,,
2013/12/02,07,24,,5,8,,,
2013/12/02,08,39,,9,16,,,
2013/12/02,09,124,,22,72,,,
2013/12/02,10,176,,37,95,,,
2013/12/02,11,203,,35,121,,,
2013/12/02,12,188,,35,107,,,
2013/12/02,13,189,,34,108,,,
2013/12/02,14,195,,35,112,,,
2013/12/02,15,184,,36,102,,,
2013/12/02,16,183,,36,108,,,
2013/12/02,17,192,,39,110,,,
2013/12/02,18,220,,54,120,,,
2013/12/02,19,189,,49,98,,,
2013/12/02,20,172,,47,86,,,
2013/12/02,21,217,,40,140,,,
2013/12/02,22,117,,19,63,,,
2013/12/02,23,95,,11,50,,,
2013/12/02,24,97,,11,54,,,
2013/12/03,01,90,,11,51,,,
2013/12/03,02,83,,11,51,,,
2013/12/03,03,31,,6,15,,,
2013/12/03,04,30,,5,14,,,
2013/12/03,05,29,,6,13,,,
2013/12/03,06,33,,7,15,,,
2013/12/03,07,81,,11,45,,,
2013/12/03,08,134,,12,87,,,
2013/12/03,09,137,,14,81,,,
2013/12/03,10,156,,18,92,,,
2013/12/03,11,213,,32,137,,,
2013/12/03,12,183,,36,102,,,
2013/12/03,13,145,,19,80,,,
2013/12/03,14,146,,16,82,,,
2013/12/03,15,144,,16,77,,,
2013/12/03,16,152,,17,89,,,
2013/12/03,17,156,,19,92,,,
2013/12/03,18,123,,22,65,,,
2013/12/03,19,57,,17,23,,,
2013/12/03,20,37,,15,10,,,
2013/12/03,21,34,,14,10,,,
2013/12/03,22,31,,11,9,,,
2013/12/03,23,23,,6,8,,,
2013/12/03,24,23,,5,8,,,
2013/12/04,01,23,,5,8,,,
2013/12/04,02,24,,5,10,,,
2013/12/04,03,24,,5,9,,,
2013/12/04,04,22,,5,7,,,
2013/12/04,05,23,,5,8,,,
2013/12/04,06,22,,6,7,,,
2013/12/04,07,39,,21,7,,,
2013/12/04,08,55,,29,12,,,
2013/12/04,09,86,,32,37,,,
2013/12/04,10,158,,44,87,,,
2013/12/04,11,216,,52,123,,,
2013/12/04,12,199,,53,108,,,
2013/12/04,13,199,,53,107,,,
2013/12/04,14,192,,51,99,,,
2013/12/04,15,183,,52,89,,,
2013/12/04,16,178,,54,86,,,
2013/12/04,17,180,,52,89,,,
2013/12/04,18,231,,58,135,,,
2013/12/04,19,164,,39,88,,,
2013/12/04,20,145,,33,74,,,
2013/12/04,21,141,,29,76,,,
2013/12/04,22,107,,19,54,,,
2013/12/04,23,41,,9,16,,,
2013/12/04,24,28,,8,9,,,
2013/12/05,01,23,,6,8,,,
2013/12/05,02,24,,6,8,,,
2013/12/05,03,23,,6,8,,,
2013/12/05,04,23,,6,7,,,
2013/12/05,05,22,,6,7,,,
2013/12/05,06,23,,7,6,,,
2013/12/05,07,39,,20,6,,,
2013/12/05,08,57,,28,15,,,
2013/12/05,09,84,,32,36,,,
2013/12/05,10,143,,42,76,,,
2013/12/05,11,165,,38,98,,,
2013/12/05,12,165,,38,89,,,
2013/12/05,13,162,,37,85,,,
2013/12/05,14,172,,47,84,,,
2013/12/05,15,165,,54,74,,,
2013/12/05,16,158,,51,72,,,
2013/12/05,17,143,,37,72,,,
2013/12/05,18,148,,39,71,,,
2013/12/05,19,156,,38,78,,,
2013/12/05,20,148,,33,79,,,
2013/12/05,21,140,,28,76,,,
2013/12/05,22,90,,18,42,,,
2013/12/05,23,31,,7,11,,,
2013/12/05,24,26,,5,11,,,
2013/12/06,01,27,,5,12,,,
2013/12/06,02,27,,5,12,,,
2013/12/06,03,27,,5,11,,,
2013/12/06,04,27,,5,12,,,
2013/12/06,05,25,,5,10,,,
2013/12/06,06,27,,6,11,,,
2013/12/06,07,33,,12,10,,,
2013/12/06,08,40,,12,14,,,
2013/12/06,09,83,,17,49,,,
2013/12/06,10,141,,30,84,,,
2013/12/06,11,184,,41,110,,,
2013/12/06,12,215,,54,129,,,
2013/12/06,13,214,,52,121,,,
2013/12/06,14,186,,39,105,,,
2013/12/06,15,172,,37,95,,,
2013/12/06,16,169,,36,90,,,
2013/12/06,17,172,,36,94,,,
2013/12/06,18,171,,39,91,,,
2013/12/06,19,185,,41,98,,,
2013/12/06,20,211,,48,117,,,
2013/12/06,21,164,,36,88,,,
2013/12/06,22,130,,23,73,,,
2013/12/06,23,113,,15,71,,,
2013/12/06,24,46,,10,18,,,
2013/12/07,01,25,,7,7,,,
2013/12/07,02,25,,6,10,,,
2013/12/07,03,25,,6,11,,,
2013/12/07,04,22,,6,7,,,
2013/12/07,05,22,,6,7,,,
2013/12/07,06,23,,6,8,,,
2013/12/07,07,34,,16,7,,,
2013/12/07,08,37,,14,9,,,
2013/12/07,09,112,,23,66,,,
2013/12/07,10,245,,52,152,,,
2013/12/07,11,243,,54,141,,,
2013/12/07,12,235,,57,127,,,
2013/12/07,13,232,,57,119,,,
2013/12/07,14,225,,55,118,,,
2013/12/07,15,248,,57,136,,,
2013/12/07,16,239,,56,126,,,
2013/12/07,17,239,,57,126,,,
2013/12/07,18,233,,59,119,,,
2013/12/07,19,209,,47,109,,,
2013/12/07,20,187,,37,100,,,
2013/12/07,21,170,,29,95,,,
2013/12/07,22,96,,21,44,,,
2013/12/07,23,29,,9,7,,,
2013/12/07,24,25,,7,7,,,
2013/12/08,01,22,,5,7,,,
2013/12/08,02,24,,5,10,,,
2013/12/08,03,24,,5,10,,,
2013/12/08,04,21,,5,7,,,
2013/12/08,05,20,,5,6,,,
2013/12/08,06,23,,6,8,,,
2013/12/08,07,109,,28,61,,,
2013/12/08,08,160,,37,92,,,
2013/12/08,09,227,,43,144,,,
2013/12/08,10,270,,53,162,,,
2013/12/08,11,240,,57,131,,,
2013/12/08,12,228,,56,116,,,
2013/12/08,13,243,,59,128,,,
2013/12/08,14,250,,60,137,,,
2013/12/08,15,253,,58,142,,,
2013/12/08,16,226,,55,124,,,
2013/12/08,17,210,,55,106,,,
2013/12/08,18,219,,57,113,,,
2013/12/08,19,227,,56,127,,,
2013/12/08,20,170,,50,83,,,
2013/12/08,21,148,,44,71,,,
2013/12/08,22,91,,19,44,,,
2013/12/08,23,55,,10,30,,,
2013/12/08,24,40,,6,24,,,
2013/12/09,01,40,,6,24,,,
2013/12/09,02,40,,6,25,,,
2013/12/09,03,43,,5,27,,,
2013/12/09,04,38,,6,22,,,
2013/12/09,05,40,,5,24,,,
2013/12/09,06,41,,6,25,,,
2013/12/09,07,52,,18,21,,,
2013/12/09,08,70,,27,28,,,
2013/12/09,09,131,,33,68,,,
2013/12/09,10,186,,47,102,,,
2013/12/09,11,187,,53,96,,,
2013/12/09,12,167,,46,85,,,
2013/12/09,13,167,,39,91,,,
2013/12/09,14,170,,36,96,,,
2013/12/09,15,176,,39,98,,,
2013/12/09,16,212,,55,115,,,
2013/12/09,17,167,,46,86,,,
2013/12/09,18,165,,49,84,,,
2013/12/09,19,155,,46,74,,,
2013/12/09,20,157,,43,76,,,
2013/12/09,21,150,,42,72,,,
2013/12/09,22,90,,23,43,,,
2013/12/09,23,51,,10,25,,,
2013/12/09,24,31,,7,13,,,
2013/12/10,01,23,,6,8,,,
2013/12/10,02,23,,5,9,,,
2013/12/10,03,24,,5,9,,,
2013/12/10,04,24,,5,9,,,
2013/12/10,05,23,,5,8,,,
2013/12/10,06,22,,5,7,,,
2013/12/10,07,22,,5,8,,,
2013/12/10,08,24,,5,9,,,
2013/12/10,09,39,,12,14,,,
2013/12/10,10,84,,35,29,,,
2013/12/10,11,57,,15,21,,,
2013/12/10,12,52,,12,20,,,
2013/12/10,13,49,,10,20,,,
2013/12/10,14,47,,10,18,,,
2013/12/10,15,55,,16,21,,,
2013/12/10,16,47,,10,19,,,
2013/12/10,17,40,,9,13,,,
2013/12/10,18,29,,12,8,,,
2013/12/10,19,29,,12,7,,,
2013/12/10,20,29,,12,7,,,
2013/12/10,21,31,,12,9,,,
2013/12/10,22,28,,11,7,,,
2013/12/10,23,21,,5,7,,,
2013/12/10,24,20,,5,6,,,
2013/12/11,01,21,,5,7,,,
2013/12/11,02,22,,5,8,,,
2013/12/11,03,20,,5,6,,,
2013/12/11,04,20,,5,5,,,
2013/12/11,05,20,,5,5,,,
2013/12/11,06,22,,6,7,,,
2013/12/11,07,36,,16,7,,,
2013/12/11,08,43,,12,16,,,
2013/12/11,09,87,,17,51,,,
2013/12/11,10,182,,32,117,,,
2013/12/11,11,207,,35,133,,,
2013/12/11,12,201,,35,127,,,
2013/12/11,13,179,,35,106,,,
2013/12/11,14,192,,40,115,,,
2013/12/11,15,172,,39,100,,,
2013/12/11,16,166,,36,96,,,
2013/12/11,17,166,,35,95,,,
2013/12/11,18,217,,54,129,,,
2013/12/11,19,186,,50,101,,,
2013/12/11,20,194,,55,106,,,
2013/12/11,21,175,,54,89,,,
2013/12/11,22,133,,41,61,,,
2013/12/11,23,58,,9,31,,,
2013/12/11,24,41,,5,22,,,
2013/12/12,01,31,,5,16,,,
2013/12/12,02,30,,5,16,,,
2013/12/12,03,31,,5,17,,,
2013/12/12,04,29,,5,14,,,
2013/12/12,05,29,,5,14,,,
2013/12/12,06,28,,5,14,,,
2013/12/12,07,29,,5,13,,,
2013/12/12,08,33,,5,15,,,
2013/12/12,09,70,,11,44,,,
2013/12/12,10,141,,24,93,,,
2013/12/12,11,185,,32,123,,,
2013/12/12,12,200,,33,133,,,
2013/12/12,13,188,,32,120,,,
2013/12/12,14,192,,34,124,,,
2013/12/12,15,187,,34,116,,,
2013/12/12,16,181,,36,107,,,
2013/12/12,17,189,,37,115,,,
2013/12/12,18,195,,39,120,,,
2013/12/12,19,212,,49,125,,,
2013/12/12,20,198,,48,113,,,
2013/12/12,21,165,,34,95,,,
2013/12/12,22,105,,22,58,,,
2013/12/12,23,59,,10,32,,,
2013/12/12,24,34,,7,16,,,
2013/12/13,01,23,,5,9,,,
2013/12/13,02,24,,5,10,,,
2013/12/13,03,23,,5,9,,,
2013/12/13,04,22,,5,8,,,
2013/12/13,05,22,,5,8,,,
2013/12/13,06,24,,7,8,,,
2013/12/13,07,45,,26,8,,,
2013/12/13,08,50,,27,10,,,
2013/12/13,09,108,,25,64,,,
2013/12/13,10,165,,29,112,,,
2013/12/13,11,204,,35,136,,,
2013/12/13,12,224,,35,153,,,
2013/12/13,13,226,,35,154,,,
2013/12/13,14,222,,35,150,,,
2013/12/13,15,204,,37,129,,,
2013/12/13,16,206,,37,129,,,
2013/12/13,17,201,,38,124,,,
2013/12/13,18,209,,51,121,,,
2013/12/13,19,241,,59,139,,,
2013/12/13,20,216,,58,117,,,
2013/12/13,21,211,,57,110,,,
2013/12/13,22,180,,44,94,,,
2013/12/13,23,131,,18,75,,,
2013/12/13,24,54,,12,25,,,
2013/12/14,01,46,,9,24,,,
2013/12/14,02,44,,7,26,,,
2013/12/14,03,38,,6,22,,,
2013/12/14,04,38,,6,23,,,
2013/12/14,05,37,,6,22,,,
2013/12/14,06,40,,6,23,,,
2013/12/14,07,64,,20,27,,,
2013/12/14,08,61,,16,27,,,
2013/12/14,09,140,,19,88,,,
2013/12/14,10,259,,42,173,,,
2013/12/14,11,278,,51,180,,,
2013/12/14,12,281,,50,179,,,
2013/12/14,13,264,,50,165,,,
2013/12/14,14,294,,51,186,,,
2013/12/14,15,256,,49,153,,,
2013/12/14,16,245,,49,144,,,
2013/12/14,17,258,,50,153,,,
2013/12/14,18,280,,55,173,,,
2013/12/14,19,242,,54,141,,,
2013/12/14,20,228,,53,126,,,
2013/12/14,21,224,,51,121,,,
2013/12/14,22,214,,38,129,,,
2013/12/14,23,151,,14,95,,,
2013/12/14,24,78,,9,44,,,
2013/12/15,01,33,,6,18,,,
2013/12/15,02,32,,5,17,,,
2013/12/15,03,33,,6,18,,,
2013/12/15,04,32,,6,16,,,
2013/12/15,05,30,,6,15,,,
2013/12/15,06,31,,7,15,,,
2013/12/15,07,39,,13,14,,,
2013/12/15,08,98,,16,63,,,
2013/12/15,09,172,,26,117,,,
2013/12/15,10,297,,54,198,,,
2013/12/15,11,271,,58,166,,,
2013/12/15,12,268,,56,163,,,
2013/12/15,13,303,,58,191,,,
2013/12/15,14,296,,59,181,,,
2013/12/15,15,266,,59,155,,,
2013/12/15,16,260,,52,158,,,
2013/12/15,17,224,,55,119,,,
2013/12/15,18,224,,60,115,,,
2013/12/15,19,218,,60,112,,,
2013/12/15,20,218,,57,118,,,
2013/12/15,21,182,,50,99,,,
2013/12/15,22,131,,40,65,,,
2013/12/15,23,46,,10,19,,,
2013/12/15,24,21,,5,7,,,
2013/12/16,01,22,,5,7,,,
2013/12/16,02,23,,5,9,,,
2013/12/16,03,23,,5,10,,,
2013/12/16,04,22,,5,8,,,
2013/12/16,05,20,,5,7,,,
2013/12/16,06,21,,5,6,,,
2013/12/16,07,37,,16,10,,,
2013/12/16,08,39,,11,15,,,
2013/12/16,09,65,,16,33,,,
2013/12/16,10,163,,30,104,,,
2013/12/16,11,187,,36,119,,,
2013/12/16,12,179,,37,107,,,
2013/12/16,13,183,,36,114,,,
2013/12/16,14,170,,34,104,,,
2013/12/16,15,215,,40,143,,,
2013/12/16,16,185,,47,105,,,
2013/12/16,17,138,,35,73,,,
2013/12/16,18,139,,37,70,,,
2013/12/16,19,144,,37,75,,,
2013/12/16,20,124,,28,67,,,
2013/12/16,21,92,,26,40,,,
2013/12/16,22,35,,14,9,,,
2013/12/16,23,24,,7,8,,,
2013/12/16,24,24,,6,8,,,
2013/12/17,01,22,,6,7,,,
2013/12/17,02,22,,4,9,,,
2013/12/17,03,22,,4,9,,,
2013/12/17,04,20,,4,7,,,
2013/12/17,05,19,,4,5,,,
2013/12/17,06,20,,4,7,,,
2013/12/17,07,19,,4,5,,,
2013/12/17,08,19,,4,5,,,
2013/12/17,09,19,,4,5,,,
2013/12/17,10,20,,4,6,,,
2013/12/17,11,39,,7,22,,,
2013/12/17,12,40,,8,23,,,
2013/12/17,13,40,,8,23,,,
2013/12/17,14,38,,8,21,,,
2013/12/17,15,36,,8,18,,,
2013/12/17,16,22,,6,6,,,
2013/12/17,17,21,,7,5,,,
2013/12/17,18,26,,12,4,,,
2013/12/17,19,28,,11,6,,,
2013/12/17,20,27,,11,5,,,
2013/12/17,21,27,,12,5,,,
2013/12/17,22,27,,10,6,,,
2013/12/17,23,19,,4,6,,,
2013/12/17,24,19,,4,6,,,
2013/12/18,01,19,,4,5,,,
2013/12/18,02,19,,4,6,,,
2013/12/18,03,18,,4,5,,,
2013/12/18,04,20,,4,7,,,
2013/12/18,05,18,,4,5,,,
2013/12/18,06,19,,5,5,,,
2013/12/18,07,27,,11,4,,,
2013/12/18,08,35,,11,10,,,
2013/12/18,09,74,,15,43,,,
2013/12/18,10,171,,27,116,,,
2013/12/18,11,223,,35,156,,,
2013/12/18,12,211,,37,141,,,
2013/12/18,13,213,,35,144,,,
2013/12/18,14,191,,35,124,,,
2013/12/18,15,177,,35,110,,,
2013/12/18,16,177,,36,111,,,
2013/12/18,17,183,,35,116,,,
2013/12/18,18,201,,38,131,,,
2013/12/18,19,215,,46,139,,,
2013/12/18,20,225,,51,139,,,
2013/12/18,21,190,,45,108,,,
2013/12/18,22,157,,38,92,,,
2013/12/18,23,86,,9,56,,,
2013/12/18,24,50,,8,27,,,
2013/12/19,01,27,,5,12,,,
2013/12/19,02,26,,4,12,,,
2013/12/19,03,26,,4,12,,,
2013/12/19,04,27,,5,13,,,
2013/12/19,05,26,,4,12,,,
2013/12/19,06,26,,5,12,,,
2013/12/19,07,33,,11,12,,,
2013/12/19,08,45,,14,18,,,
2013/12/19,09,103,,17,67,,,
2013/12/19,10,181,,31,121,,,
2013/12/19,11,200,,37,134,,,
2013/12/19,12,195,,38,128,,,
2013/12/19,13,192,,38,124,,,
2013/12/19,14,184,,40,112,,,
2013/12/19,15,187,,40,114,,,
2013/12/19,16,252,,56,154,,,
2013/12/19,17,241,,57,143,,,
2013/12/19,18,247,,58,148,,,
2013/12/19,19,245,,55,148,,,
2013/12/19,20,204,,51,115,,,
2013/12/19,21,168,,34,101,,,
2013/12/19,22,130,,22,78,,,
2013/12/19,23,61,,10,28,,,
2013/12/19,24,36,,8,14,,,
2013/12/20,01,23,,6,7,,,
2013/12/20,02,23,,5,9,,,
2013/12/20,03,23,,5,9,,,
2013/12/20,04,22,,5,7,,,
