計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/03/01,01,121,20,3,,,,
2013/03/01,02,120,20,3,,,,
2013/03/01,03,124,22,3,,,,
2013/03/01,04,124,21,3,,,,
2013/03/01,05,135,23,4,,,,
2013/03/01,06,163,27,7,,,,
2013/03/01,07,203,27,10,,,,
2013/03/01,08,213,27,11,,,,
2013/03/01,09,233,25,14,,,,
2013/03/01,10,245,19,11,,,,
2013/03/01,11,263,22,12,,,,
2013/03/01,12,247,23,15,,,,
2013/03/01,13,237,23,15,,,,
2013/03/01,14,246,18,11,,,,
2013/03/01,15,235,21,14,,,,
2013/03/01,16,228,18,10,,,,
2013/03/01,17,237,20,13,,,,
2013/03/01,18,213,20,13,,,,
2013/03/01,19,204,15,11,,,,
2013/03/01,20,182,16,7,,,,
2013/03/01,21,157,15,6,,,,
2013/03/01,22,128,16,4,,,,
2013/03/01,23,111,9,2,,,,
2013/03/01,24,107,8,2,,,,
2013/03/02,01,108,10,2,,,,
2013/03/02,02,107,9,2,,,,
2013/03/02,03,110,9,2,,,,
2013/03/02,04,110,10,2,,,,
2013/03/02,05,116,10,3,,,,
2013/03/02,06,145,13,6,,,,
2013/03/02,07,210,24,9,,,,
2013/03/02,08,213,27,11,,,,
2013/03/02,09,212,25,13,,,,
2013/03/02,10,218,19,9,,,,
2013/03/02,11,229,16,10,,,,
2013/03/02,12,223,20,14,,,,
2013/03/02,13,206,20,13,,,,
2013/03/02,14,206,19,10,,,,
2013/03/02,15,203,18,13,,,,
2013/03/02,16,211,15,11,,,,
2013/03/02,17,208,14,13,,,,
2013/03/02,18,202,21,13,,,,
2013/03/02,19,206,14,10,,,,
2013/03/02,20,183,9,7,,,,
2013/03/02,21,161,10,5,,,,
2013/03/02,22,131,9,3,,,,
2013/03/02,23,121,10,2,,,,
2013/03/02,24,117,10,2,,,,
2013/03/03,01,116,11,2,,,,
2013/03/03,02,118,11,2,,,,
2013/03/03,03,123,15,2,,,,
2013/03/03,04,125,15,2,,,,
2013/03/03,05,130,16,3,,,,
2013/03/03,06,152,17,5,,,,
2013/03/03,07,217,25,10,,,,
2013/03/03,08,217,23,11,,,,
2013/03/03,09,208,20,12,,,,
2013/03/03,10,205,13,9,,,,
2013/03/03,11,207,18,12,,,,
2013/03/03,12,202,19,13,,,,
2013/03/03,13,193,15,11,,,,
2013/03/03,14,194,11,9,,,,
2013/03/03,15,200,12,9,,,,
2013/03/03,16,197,13,10,,,,
2013/03/03,17,202,14,13,,,,
2013/03/03,18,184,15,12,,,,
2013/03/03,19,201,23,9,,,,
2013/03/03,20,190,20,7,,,,
2013/03/03,21,172,21,7,,,,
2013/03/03,22,141,21,4,,,,
2013/03/03,23,135,22,3,,,,
2013/03/03,24,127,23,2,,,,
2013/03/04,01,132,25,2,,,,
2013/03/04,02,132,25,2,,,,
2013/03/04,03,133,25,2,,,,
2013/03/04,04,137,25,2,,,,
2013/03/04,05,140,26,2,,,,
2013/03/04,06,164,25,5,,,,
2013/03/04,07,228,33,10,,,,
2013/03/04,08,226,30,11,,,,
2013/03/04,09,251,34,15,,,,
2013/03/04,10,264,24,11,,,,
2013/03/04,11,268,23,13,,,,
2013/03/04,12,251,23,16,,,,
2013/03/04,13,230,16,13,,,,
2013/03/04,14,228,17,10,,,,
2013/03/04,15,236,20,14,,,,
2013/03/04,16,231,19,13,,,,
2013/03/04,17,236,18,13,,,,
2013/03/04,18,223,20,14,,,,
2013/03/04,19,218,18,10,,,,
2013/03/04,20,193,15,8,,,,
2013/03/04,21,167,15,7,,,,
2013/03/04,22,139,15,4,,,,
2013/03/04,23,130,16,2,,,,
2013/03/04,24,133,17,2,,,,
2013/03/05,01,135,18,2,,,,
