計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2014/01/01,01,130,6,0,44,0,0,80
2014/01/01,02,95,6,0,39,0,0,50
2014/01/01,03,91,6,0,35,0,0,50
2014/01/01,04,103,6,0,33,0,0,64
2014/01/01,05,149,6,0,52,0,0,91
2014/01/01,06,170,11,0,51,0,0,108
2014/01/01,07,169,12,0,53,0,0,104
2014/01/01,08,228,12,0,60,0,0,156
2014/01/01,09,309,65,0,54,0,0,190
2014/01/01,10,451,123,0,66,0,0,262
2014/01/01,11,421,87,0,68,0,0,266
2014/01/01,12,408,66,0,71,0,0,271
2014/01/01,13,414,62,0,81,0,0,271
2014/01/01,14,427,59,0,94,0,0,274
2014/01/01,15,419,56,0,89,0,0,274
2014/01/01,16,413,58,0,88,0,0,267
2014/01/01,17,399,64,0,74,0,0,261
2014/01/01,18,384,74,0,65,0,0,245
2014/01/01,19,372,78,0,65,0,0,229
2014/01/01,20,369,72,0,66,0,0,231
2014/01/01,21,363,71,0,78,0,0,214
2014/01/01,22,361,72,0,86,0,0,203
2014/01/01,23,250,42,0,74,0,0,134
2014/01/01,24,150,6,0,67,0,0,77
2014/01/02,01,105,6,0,44,0,0,55
2014/01/02,02,97,6,0,41,0,0,50
2014/01/02,03,95,6,0,39,0,0,50
2014/01/02,04,102,6,0,36,0,0,60
2014/01/02,05,155,9,0,54,0,0,92
2014/01/02,06,169,10,0,60,0,0,99
2014/01/02,07,164,10,0,57,0,0,97
2014/01/02,08,228,14,0,62,0,0,152
2014/01/02,09,313,72,0,53,0,0,188
2014/01/02,10,433,106,0,57,0,0,270
2014/01/02,11,438,87,0,66,0,0,285
2014/01/02,12,427,79,0,64,0,0,284
2014/01/02,13,409,73,0,76,0,0,260
2014/01/02,14,447,71,0,87,0,0,289
2014/01/02,15,432,73,0,79,0,0,280
2014/01/02,16,424,73,0,82,0,0,269
2014/01/02,17,412,79,0,69,0,0,264
2014/01/02,18,406,86,0,62,0,0,258
2014/01/02,19,404,98,0,63,0,0,243
2014/01/02,20,404,104,0,60,0,0,240
2014/01/02,21,406,110,0,72,0,0,224
2014/01/02,22,384,103,0,76,0,0,205
2014/01/02,23,376,113,0,71,0,0,192
2014/01/02,24,370,112,0,70,0,0,188
2014/01/03,01,139,8,0,40,0,0,91
2014/01/03,02,90,6,0,37,0,0,47
2014/01/03,03,90,6,0,36,0,0,48
2014/01/03,04,85,6,0,31,0,0,48
2014/01/03,05,143,9,0,53,0,0,81
2014/01/03,06,152,11,0,50,0,0,91
2014/01/03,07,173,12,0,49,0,0,112
2014/01/03,08,219,15,0,57,0,0,147
2014/01/03,09,275,63,0,44,0,0,168
2014/01/03,10,456,127,0,57,0,0,272
2014/01/03,11,475,111,0,62,0,0,302
2014/01/03,12,425,76,0,64,0,0,285
2014/01/03,13,424,62,0,76,0,0,286
2014/01/03,14,413,51,0,95,0,0,267
2014/01/03,15,395,46,0,87,0,0,262
2014/01/03,16,386,44,0,81,0,0,261
2014/01/03,17,379,49,0,70,0,0,260
2014/01/03,18,399,63,0,65,0,0,271
2014/01/03,19,378,75,0,61,0,0,242
2014/01/03,20,361,77,0,60,0,0,224
2014/01/03,21,369,85,0,78,0,0,206
2014/01/03,22,364,89,0,80,0,0,195
2014/01/03,23,349,83,0,79,0,0,187
2014/01/03,24,350,88,0,78,0,0,184
2014/01/04,01,150,21,0,48,0,0,81
2014/01/04,02,90,6,0,37,0,0,47
2014/01/04,03,90,6,0,36,0,0,48
2014/01/04,04,88,6,0,34,0,0,48
2014/01/04,05,109,6,0,55,0,0,48
2014/01/04,06,117,6,0,55,0,0,56
2014/01/04,07,172,10,0,54,0,0,108
2014/01/04,08,213,11,0,61,0,0,141
2014/01/04,09,240,12,0,52,0,0,176
2014/01/04,10,384,49,0,59,0,0,276
2014/01/04,11,465,107,0,64,0,0,294
2014/01/04,12,435,74,0,72,0,0,289
2014/01/04,13,419,63,0,84,0,0,272
2014/01/04,14,427,63,0,96,0,0,268
2014/01/04,15,425,66,0,86,0,0,273
2014/01/04,16,417,68,0,83,0,0,266
2014/01/04,17,422,78,0,77,0,0,267
2014/01/04,18,427,84,0,68,0,0,275
2014/01/04,19,415,91,0,62,0,0,262
2014/01/04,20,404,92,0,67,0,0,245
